Ticker,Company,Sector,Revenue_2022,Revenue_2021,Revenue_2020,opcashflw_2023,opcashflw_2022,opcashflw_2021,total_assets_2023,total_assets_2022,total_assets_2021,equity_2023,equity_2022,equity_2021,liability_2023,liability_2022,liability_2021
EDR.TO,Endeavour Silver Corp.,Basic Materials,210160000.0,165320000.0,138461000.0,54993000.0,23462000.0,38964000.0,399437000.0,294024000.0,210592000.0,315894000.0,237407000.0,159071000.0,315894000.0,237407000.0,159071000.0
EFX.TO,Enerflex Ltd.,Energy,1777798000.0,960156000.0,1217052000.0,19768000.0,208194000.0,220248000.0,4269589000.0,2191442000.0,2179576000.0,1542908000.0,1353754000.0,1396695000.0,1542908000.0,1353754000.0,1396695000.0
EFR.TO,Energy Fuels Inc.,Energy,12515000.0,3184000.0,1658000.0,-49702000.0,-29294000.0,-32178000.0,273947000.0,315446000.0,183236000.0,244409000.0,295526000.0,157546000.0,244409000.0,295526000.0,157546000.0
ERF.TO,Enerplus Corporation,Energy,2353374000.0,1482575000.0,646591000.0,1173382000.0,604839000.0,335884000.0,1937981000.0,1990084000.0,1152418000.0,1076613000.0,609310000.0,420965000.0,1076613000.0,609310000.0,420965000.0
ENGH.TO,Enghouse Systems Limited,Technology,454022000.0,427585000.0,467177000.0,115298000.0,103181000.0,118460000.0,783670000.0,704998000.0,674624000.0,555331000.0,508165000.0,454311000.0,555331000.0,508165000.0,454311000.0
ESI.TO,Ensign Energy Services Inc.,Energy,1577329000.0,995594000.0,936818000.0,319962000.0,178642000.0,246974000.0,3183904000.0,2977054000.0,3054493000.0,1288770000.0,1192662000.0,1365024000.0,1288770000.0,1192662000.0,1365024000.0
E.TO,"Enterprise Group, Inc.",Energy,26892249.0,18732335.0,15520105.0,5910830.0,3500869.0,3983730.0,55371667.0,51146957.0,52251162.0,34786033.0,32221942.0,35006728.0,34786033.0,32221942.0,35006728.0
EGLX.TO,Enthusiast Gaming Holdings Inc.,Communication Services,202835921.0,167364286.0,72758717.0,-26640355.0,-23678663.0,-14888000.0,341437545.0,387783170.0,222321234.0,254651007.0,262768321.0,141871057.0,254651007.0,262768321.0,141871057.0
ETG.TO,Entr̩e Resources Ltd.,Basic Materials,0.0,0.0,0.0,-2315000.0,-2152000.0,-1496000.0,7493000.0,7779000.0,7961000.0,-57534000.0,-55102000.0,-50208000.0,-57534000.0,-55102000.0,-50208000.0
EQB.TO,EQB Inc.,Financial Services,782186000.0,642907000.0,556833000.0,29885000.0,693258000.0,325179000.0,51144957000.0,36159070000.0,30746318000.0,2534955000.0,1952634000.0,1647702000.0,2534955000.0,1952634000.0,1647702000.0
EQX.TO,Equinox Gold Corp.,Basic Materials,952196000.0,1082286000.0,845388000.0,56473000.0,320778000.0,255778000.0,3856397000.0,3967361000.0,2673400000.0,2353084000.0,2585345000.0,1448523000.0,2353084000.0,2585345000.0,1448523000.0
ERD.TO,Erdene Resource Development Corporation,Basic Materials,0.0,0.0,0.0,-5137363.0,-5244530.0,-2156959.0,52533366.0,46544317.0,42813830.0,51624355.0,45732020.0,42117922.0,51624355.0,45732020.0,42117922.0
ERO.TO,Ero Copper Corp.,Basic Materials,426392000.0,489915000.0,324076000.0,143386000.0,364589000.0,162837000.0,1188076000.0,689762000.0,497099000.0,542165000.0,395490000.0,214075000.0,542165000.0,395490000.0,214075000.0
EPRX.TO,Eupraxia Pharmaceuticals Inc.,Healthcare,0.0,0.0,0.0,-18776427.0,-14641630.0,-403784.0,25875801.0,31222067.0,1453592.0,11363575.0,19552936.0,-21663653.0,11363575.0,19552936.0,-21663653.0
ESM.TO,Euro Sun Mining Inc.,Basic Materials,0.0,0.0,0.0,-4527827.0,-9601997.0,-11843268.0,1489514.0,1511607.0,10231275.0,-4173658.0,-1893695.0,7126844.0,-4173658.0,-1893695.0,7126844.0
ET.TO,Evertz Technologies Limited,Technology,454578000.0,441016000.0,342888000.0,53814000.0,68673000.0,100996000.0,436652000.0,420979000.0,451793000.0,246084000.0,233648000.0,294905000.0,246084000.0,233648000.0,294905000.0
EXN.TO,Excellon Resources Inc.,Basic Materials,25824000.0,37955000.0,26202000.0,-221000.0,2081000.0,251000.0,26664000.0,41560000.0,73279000.0,-21895000.0,-4487000.0,50442000.0,-21895000.0,-4487000.0,50442000.0
MIN.TO,Excelsior Mining Corp.,Basic Materials,4178000.0,5033000.0,0.0,-13660000.0,-13449000.0,-11146000.0,118761000.0,151260000.0,131877000.0,-8299000.0,-43436000.0,6863000.0,-8299000.0,-43436000.0,6863000.0
EIF.TO,Exchange Income Corporation,Industrials,2059373000.0,1413146000.0,1149629000.0,335119000.0,285047000.0,259974000.0,3548836000.0,2588667000.0,2294184000.0,1019054000.0,800275000.0,685946000.0,1019054000.0,800275000.0,685946000.0
XTC.TO,Exco Technologies Limited,Consumer Cyclical,619303000.0,489943000.0,461171000.0,58169000.0,23473000.0,47790000.0,612071000.0,581637000.0,430127000.0,371020000.0,348509000.0,345058000.0,371020000.0,348509000.0,345058000.0
EXRO.TO,Exro Technologies Inc.,Industrials,2185448.0,0.0,0.0,-31336505.0,-20235151.0,-7223668.0,60878779.0,45994856.0,50174581.0,35417110.0,37773869.0,48005743.0,35417110.0,37773869.0,48005743.0
EXE.TO,Extendicare Inc.,Healthcare,1221577000.0,1166987000.0,1103544000.0,98714000.0,59077000.0,121265000.0,781579000.0,900323000.0,963127000.0,100701000.0,101923000.0,128188000.0,100701000.0,101923000.0,128188000.0
ELEF.TO,Silver Elephant Mining Corp.,Basic Materials,0.0,0.0,0.0,-5249889.0,-2191160.0,-2549042.0,88141463.0,62046418.0,39833010.0,78570393.0,50690141.0,37358057.0,78570393.0,50690141.0,37358057.0
EDT.TO,Spectral Medical Inc.,Healthcare,1667000.0,1996000.0,2101000.0,-9928000.0,-8701000.0,-324000.0,11996000.0,11555000.0,8163000.0,-2523000.0,4083000.0,-669000.0,-2523000.0,4083000.0,-669000.0
FFH.TO,Fairfax Financial Holdings Limited,Financial Services,25815600000.0,25801900000.0,19860500000.0,-4419900000.0,6641000000.0,139800000.0,92125100000.0,86645400000.0,74054000000.0,20335800000.0,21315300000.0,17527300000.0,20335800000.0,21315300000.0,17527300000.0
FIH-U.TO,Fairfax India Holdings Corporation,Financial Services,209966000.0,542263000.0,-29202000.0,152344000.0,61089000.0,10891000.0,3365569000.0,3584346000.0,3072998000.0,2756773000.0,2902434000.0,2446934000.0,2756773000.0,2902434000.0,2446934000.0
FANS.TO,FansUnite Entertainment Inc.,Consumer Cyclical,27301000.0,5603000.0,1558090.0,-6733000.0,-8156000.0,-5129778.0,77453000.0,177944000.0,25255681.0,42983000.0,83285000.0,22892907.0,42983000.0,83285000.0,22892907.0
FDY.TO,Faraday Copper Corp.,Basic Materials,0.0,0.0,0.0,-2992891.0,-1402434.0,-681984.0,32122020.0,11233236.0,5876042.0,28962507.0,10502488.0,4918309.0,28962507.0,10502488.0,4918309.0
FDGE.TO,Farmers Edge Inc.,Technology,32771000.0,36172000.0,45880000.0,-59701000.0,-62201000.0,-26226000.0,87018000.0,135783000.0,79484000.0,20489000.0,104034000.0,-291403000.0,20489000.0,104034000.0,-291403000.0
FSZ.TO,Fiera Capital Corporation,Financial Services,664892000.0,737849000.0,689475000.0,113310000.0,171286000.0,145378000.0,1329331000.0,1472128000.0,1508333000.0,346881000.0,418148000.0,470476000.0,346881000.0,418148000.0,470476000.0
FIL.TO,Filo Corp.,Basic Materials,0.0,0.0,0.0,-45285075.0,-24391816.0,-17089547.0,85964108.0,30660000.0,47662532.0,70513222.0,23597170.0,43551684.0,70513222.0,23597170.0,43551684.0
FTN.TO,Financial 15 Split Corp.,Financial Services,-2579948.0,115673351.0,-85553068.0,-59683957.0,-34408954.0,217436961.0,670924062.0,508990793.0,575739014.0,309903105.0,267437047.0,142795819.0,309903105.0,267437047.0,142795819.0
FTT.TO,Finning International Inc.,Industrials,9279000000.0,7294000000.0,6196000000.0,1000000.0,425000000.0,962000000.0,7269000000.0,5971000000.0,5458000000.0,2461000000.0,2343000000.0,2206000000.0,2461000000.0,2343000000.0,2206000000.0
FTG.TO,Firan Technology Group Corporation,Industrials,89624000.0,79365000.0,102435000.0,11261000.0,7634000.0,15779000.0,83746000.0,79452000.0,86676000.0,49295000.0,51085000.0,51288000.0,49295000.0,51085000.0,51288000.0
FC.TO,Firm Capital Mortgage Investment Corporation,Financial Services,43150276.0,34210503.0,33639684.0,51860328.0,40951652.0,37793780.0,656176014.0,640282661.0,557874869.0,399046100.0,382672839.0,343347782.0,399046100.0,382672839.0,343347782.0
FR.TO,First Majestic Silver Corp.,Basic Materials,626850000.0,587225000.0,366676000.0,18988000.0,68723000.0,79713000.0,2110009000.0,2124989000.0,1237517000.0,1411298000.0,1410971000.0,850236000.0,1411298000.0,1410971000.0,850236000.0
FF.TO,First Mining Gold Corp.,Basic Materials,0.0,0.0,0.0,-5082000.0,-6443000.0,-4222000.0,266933000.0,260309000.0,301213000.0,227670000.0,223925000.0,243553000.0,227670000.0,223925000.0,243553000.0
FN.TO,First National Financial Corporation,Financial Services,525699000.0,492807000.0,459868000.0,509157000.0,-402894000.0,-247064000.0,43763672000.0,42274158000.0,39488527000.0,698980000.0,577410000.0,570801000.0,698980000.0,577410000.0,570801000.0
FM.TO,First Quantum Minerals Ltd.,Basic Materials,7626000000.0,7212000000.0,5070000000.0,2332000000.0,2885000000.0,1613000000.0,25080000000.0,25270000000.0,24236000000.0,12237000000.0,11494000000.0,10035000000.0,12237000000.0,11494000000.0,10035000000.0
FSV.TO,FirstService Corporation,Real Estate,3745835000.0,3249072000.0,2772415000.0,105893000.0,167269000.0,291765000.0,2774514000.0,2509023000.0,2196540000.0,1140895000.0,1018857000.0,853432000.0,1140895000.0,1018857000.0,853432000.0
FCU.TO,Fission Uranium Corp.,Energy,0.0,0.0,0.0,-4595639.0,-3345872.0,-5184080.0,403383791.0,399187604.0,351567107.0,401690812.0,387064149.0,340887932.0,401690812.0,387064149.0,340887932.0
FLNT.TO,Flint Corp.,Energy,604673000.0,389402000.0,393121000.0,-15987000.0,2217000.0,60025000.0,233978000.0,205454000.0,215607000.0,-42229000.0,-29250000.0,-19942000.0,-42229000.0,-29250000.0,-19942000.0
FLOW.TO,Flow Beverage Corp.,Consumer Defensive,46675139.0,47120185.0,42697547.0,-25817737.0,-33043510.0,-27887606.0,54935547.0,82338189.0,132901074.0,-5711072.0,33096161.0,70174916.0,-5711072.0,33096161.0,70174916.0
FAR.TO,Foraco International SA,Basic Materials,330555000.0,269689000.0,207122000.0,37429000.0,29018000.0,30517000.0,249545000.0,228792000.0,227765000.0,75492000.0,62528000.0,17802000.0,75492000.0,62528000.0,17802000.0
FOM.TO,Foran Mining Corporation,Basic Materials,0.0,0.0,0.0,-1982000.0,-4415000.0,-481000.0,236734000.0,174894000.0,42175000.0,187701000.0,160355000.0,41135000.0,187701000.0,160355000.0,41135000.0
FSY.TO,Forsys Metals Corp.,Basic Materials,0.0,0.0,0.0,-2860239.0,-1347862.0,-744657.0,27323767.0,24864161.0,14195813.0,25169382.0,24785322.0,14053005.0,25169382.0,24785322.0,14053005.0
FTS.TO,Fortis Inc.,Utilities,11043000000.0,9448000000.0,8935000000.0,3074000000.0,2907000000.0,2701000000.0,64252000000.0,57659000000.0,55481000000.0,22842000000.0,20916000000.0,20284000000.0,22842000000.0,20916000000.0,20284000000.0
FVI.TO,Fortuna Silver Mines Inc.,Basic Materials,681491000.0,599853000.0,278966000.0,194249000.0,147138000.0,93385000.0,1876224000.0,2021922000.0,1055338000.0,1288696000.0,1429570000.0,725770000.0,1288696000.0,1429570000.0,725770000.0
FT.TO,Fortune Minerals Limited,Basic Materials,0.0,0.0,0.0,-1202264.0,-814588.0,-568219.0,46445827.0,78606147.0,76340541.0,37872368.0,63858272.0,64180344.0,37872368.0,63858272.0,64180344.0
FORZ.TO,Forza Petroleum Limited,Energy,323769000.0,187796000.0,81956000.0,111952000.0,51188000.0,22102000.0,448200000.0,587725000.0,605412000.0,330700000.0,466827000.0,456379000.0,330700000.0,466827000.0,456379000.0
FNV.TO,Franco-Nevada Corporation,Basic Materials,1315700000.0,1300000000.0,1020200000.0,999500000.0,955400000.0,803900000.0,6626800000.0,6209900000.0,5592900000.0,6417600000.0,6025200000.0,5443800000.0,6417600000.0,6025200000.0,5443800000.0
FVL.TO,Freegold Ventures Limited,Basic Materials,0.0,0.0,0.0,-803387.0,-647007.0,-2019967.0,77400293.0,74423239.0,73966595.0,76473427.0,73494490.0,73174254.0,76473427.0,73494490.0,73174254.0
FRU.TO,Freehold Royalties Ltd.,Energy,393020000.0,208992000.0,89958000.0,327348000.0,162021000.0,65767000.0,1212003000.0,1070507000.0,829909000.0,960341000.0,890966000.0,659439000.0,960341000.0,890966000.0,659439000.0
FEC.TO,Frontera Energy Corporation,Energy,1365467000.0,926633000.0,658194000.0,620479000.0,327380000.0,226781000.0,2738455000.0,2611080000.0,2063912000.0,1589204000.0,1448891000.0,764832000.0,1589204000.0,1448891000.0,764832000.0
FURY.TO,Fury Gold Mines Limited,Basic Materials,0.0,0.0,0.0,-14012000.0,-17273000.0,-9457000.0,200599000.0,167018000.0,182050000.0,194793000.0,157355000.0,166272000.0,194793000.0,157355000.0,166272000.0
FOOD.TO,Goodfood Market Corp.,Consumer Cyclical,168558000.0,268586000.0,379234000.0,-9350000.0,-58981000.0,-16358000.0,57808000.0,129848000.0,255262000.0,-23442000.0,-11178000.0,97875000.0,-23442000.0,-11178000.0,97875000.0
FFN.TO,North American Financial 15 Split Corp.,Financial Services,-3816254.0,89902078.0,-38123890.0,-187385630.0,-241639307.0,45859786.0,812435920.0,595691139.0,232664035.0,276117555.0,231468464.0,64899527.0,276117555.0,231468464.0,64899527.0
FTU.TO,US Financial 15 Split Corp,Financial Services,-316309.0,4645722.0,-2099818.0,2529545.0,1350046.0,1337715.0,13683077.0,15643821.0,12696807.0,0.0,0.0,0.0,0.0,0.0,0.0
FORA.TO,VerticalScope Holdings Inc.,Communication Services,80488146.0,65761629.0,56923265.0,20635900.0,19602634.0,14102790.0,177555834.0,217327950.0,87683577.0,81495584.0,96242540.0,-22544647.0,81495584.0,96242540.0,-22544647.0
GLXY.TO,Galaxy Digital Holdings Ltd.,Financial Services,0.0,0.0,0.0,-76774000.0,-19547000.0,0.0,394275000.0,888777000.0,267774000.0,299308000.0,786293000.0,246993000.0,299308000.0,786293000.0,246993000.0
GAU.TO,Galiano Gold Inc.,Basic Materials,0.0,0.0,0.0,1784000.0,-12935000.0,-6404000.0,179894000.0,136196000.0,203590000.0,173691000.0,132763000.0,198883000.0,173691000.0,132763000.0,198883000.0
GH.TO,Gamehost Inc.,Consumer Cyclical,69700000.0,33300000.0,34600000.0,20800000.0,10800000.0,8700000.0,183400000.0,188400000.0,175000000.0,103900000.0,114500000.0,112800000.0,103900000.0,114500000.0,112800000.0
GATO.TO,"Gatos Silver, Inc.",Basic Materials,0.0,0.0,0.0,14554000.0,-21485000.0,-18388000.0,383501000.0,345248000.0,265410000.0,348482000.0,331222000.0,261386000.0,348482000.0,331222000.0,261386000.0
GDI.TO,GDI Integrated Facility Services Inc.,Industrials,2172000000.0,1597000000.0,1411611000.0,50000000.0,117000000.0,96092000.0,1220000000.0,1085000000.0,750017000.0,439000000.0,391000000.0,339131000.0,439000000.0,391000000.0,339131000.0
GXE.TO,Gear Energy Ltd.,Energy,187277000.0,129027000.0,65057000.0,89769000.0,51881000.0,30217000.0,349409000.0,318763000.0,262276000.0,251614000.0,199048000.0,104929000.0,251614000.0,199048000.0,104929000.0
GDC.TO,Genesis Land Development Corp.,Real Estate,140357000.0,109761000.0,103933000.0,N/A,N/A,N/A,364140000.0,324929000.0,266494000.0,227337000.0,235938000.0,199760000.0,227337000.0,235938000.0,199760000.0
GEO.TO,Geodrill Limited,Basic Materials,138625412.0,115214415.0,82435561.0,25285978.0,14781950.0,4835485.0,141229286.0,116555742.0,98340536.0,107057522.0,87526535.0,73059710.0,107057522.0,87526535.0,73059710.0
WN.TO,George Weston Limited,Consumer Defensive,57048000000.0,53748000000.0,53270000000.0,4877000000.0,5119000000.0,5521000000.0,48958000000.0,47083000000.0,48078000000.0,13180000000.0,13137000000.0,13418000000.0,13180000000.0,13137000000.0,13418000000.0
GFL.TO,GFL Environmental Inc.,Industrials,6761300000.0,5136600000.0,4196200000.0,1096300000.0,897900000.0,502200000.0,19767600000.0,18396500000.0,15730000000.0,6044100000.0,5776100000.0,5571800000.0,6044100000.0,5776100000.0,5571800000.0
GEI.TO,Gibson Energy Inc.,Energy,11035411000.0,7211148000.0,4938066000.0,598312000.0,216806000.0,459551000.0,3194998000.0,3431760000.0,3067160000.0,573016000.0,644126000.0,679650000.0,573016000.0,644126000.0,679650000.0
GIL.TO,Gildan Activewear Inc.,Consumer Cyclical,3240482000.0,2922570000.0,1981276000.0,413488000.0,617510000.0,415030000.0,3440214000.0,3136682000.0,3020948000.0,1882162000.0,1919405000.0,1558897000.0,1882162000.0,1919405000.0,1558897000.0
GIVX.TO,Givex Corp.,Technology,72905000.0,55206000.0,51525000.0,5528000.0,8145000.0,8227000.0,82053000.0,70717000.0,47078000.0,47048000.0,46980000.0,24934000.0,47048000.0,46980000.0,24934000.0
GVC.TO,Glacier Media Inc.,Communication Services,176012000.0,164562000.0,151304000.0,7946000.0,14113000.0,26319000.0,252003000.0,271120000.0,263086000.0,152474000.0,196460000.0,192273000.0,152474000.0,196460000.0,192273000.0
GLG.TO,GLG Life Tech Corporation,Consumer Defensive,10921991.0,10876457.0,15290204.0,-254698.0,219689.0,-8329597.0,22947210.0,24554228.0,25441984.0,-180660473.0,-147964009.0,-122527509.0,-180660473.0,-147964009.0,-122527509.0
GLO.TO,Global Atomic Corporation,Basic Materials,1149494.0,957723.0,707552.0,-4417589.0,-4068363.0,-1426765.0,110256005.0,93600033.0,53041087.0,101509324.0,90704277.0,51809938.0,101509324.0,90704277.0,51809938.0
GDV.TO,Global Dividend Growth Split Corp.,Financial Services,-37462021.0,29086022.0,1298034.0,-76644855.0,-96008073.0,-7889120.0,236748645.0,205154800.0,85445563.0,100918731.0,113355838.0,42276070.0,100918731.0,113355838.0,42276070.0
GEC.TO,Global Education Communities Corp.,Consumer Defensive,78603000.0,73235000.0,60869000.0,2213000.0,6748000.0,17106000.0,497682000.0,477733000.0,519039000.0,163137000.0,162032000.0,203583000.0,163137000.0,162032000.0,203583000.0
GMX.TO,Globex Mining Enterprises Inc.,Basic Materials,2000452.0,35273516.0,7398565.0,-3035112.0,7585116.0,559872.0,31254904.0,37507668.0,12036203.0,31045070.0,34898781.0,10886074.0,31045070.0,34898781.0,10886074.0
GSY.TO,goeasy Ltd.,Financial Services,1019336000.0,826722000.0,652922000.0,-505881000.0,-78875000.0,74412000.0,3302889000.0,2596153000.0,1501916000.0,869688000.0,789913000.0,443512000.0,869688000.0,789913000.0,443512000.0
GGD.TO,GoGold Resources Inc.,Basic Materials,30260000.0,36054000.0,53232000.0,-7419000.0,-976000.0,12384000.0,302423000.0,264678000.0,225320000.0,281557000.0,240331000.0,206261000.0,281557000.0,240331000.0,206261000.0
GMTN.TO,Gold Mountain Mining Corp.,Basic Materials,10908467.0,0.0,0.0,-4003436.0,-7417342.0,-1140363.0,46015656.0,32665843.0,13984442.0,37639399.0,22984815.0,5022248.0,37639399.0,22984815.0,5022248.0
GRC.TO,Gold Springs Resource Corp.,Basic Materials,0.0,0.0,0.0,-460018.0,-942336.0,-1017451.0,25778729.0,25166112.0,23716428.0,24342130.0,24578328.0,22959517.0,24342130.0,24578328.0,22959517.0
GGA.TO,Goldgroup Mining Inc.,Basic Materials,552000.0,18439000.0,19874000.0,-6582000.0,2239000.0,-1248000.0,15405000.0,10872000.0,11055000.0,-2566000.0,-211000.0,696000.0,-2566000.0,-211000.0,696000.0
GOLD.TO,GoldMining Inc.,Basic Materials,0.0,0.0,0.0,-10986000.0,-7915000.0,-7587521.0,147329000.0,200155000.0,69425750.0,135091000.0,175704000.0,65507209.0,135091000.0,175704000.0,65507209.0
XAU.TO,Goldmoney Inc.,Financial Services,318718386.0,358612696.0,662246931.0,21817222.0,-7181665.0,411798.0,176050775.0,176962710.0,190218338.0,172122700.0,174935762.0,180494847.0,172122700.0,174935762.0,180494847.0
GDL.TO,Goodfellow Inc.,Basic Materials,631185000.0,615946000.0,454103000.0,26013000.0,33278000.0,11441000.0,246917000.0,237591000.0,218323000.0,186779000.0,160948000.0,121229000.0,186779000.0,160948000.0,121229000.0
GTE.TO,Gran Tierra Energy Inc.,Energy,711388000.0,473722000.0,237838000.0,427711000.0,244834000.0,81074000.0,1335610000.0,1189111000.0,1201725000.0,417566000.0,302080000.0,257034000.0,417566000.0,302080000.0,257034000.0
GWO.TO,Great-West Lifeco Inc.,Financial Services,44704000000.0,64447000000.0,60599000000.0,7047000000.0,10373000000.0,9610000000.0,701455000000.0,630488000000.0,600490000000.0,32318000000.0,30483000000.0,27015000000.0,32318000000.0,30483000000.0,27015000000.0
GFP.TO,GreenFirst Forest Products Inc.,Basic Materials,446259000.0,122607000.0,0.0,57863000.0,3935000.0,-1600000.0,371504000.0,417394000.0,17314000.0,224462000.0,230616000.0,12175000.0,224462000.0,230616000.0,12175000.0
GRN.TO,Greenlane Renewables Inc.,Industrials,71241000.0,55351000.0,22500000.0,40000.0,-10476000.0,-2045000.0,83387000.0,78786000.0,43172000.0,53483000.0,56481000.0,25868000.0,53483000.0,56481000.0,25868000.0
GCG-A.TO,Guardian Capital Group Limited,Financial Services,192200000.0,190210000.0,304737000.0,81228000.0,102859000.0,71790000.0,1364772000.0,1428675000.0,1153562000.0,782859000.0,852577000.0,717707000.0,782859000.0,852577000.0,717707000.0
GURU.TO,GURU Organic Energy Corp.,Consumer Defensive,29288320.0,29080953.0,30190919.0,-9318984.0,-18839523.0,-10156282.0,48650308.0,65348716.0,85005469.0,39830991.0,55085001.0,72545217.0,39830991.0,55085001.0,72545217.0
GUD.TO,Knight Therapeutics Inc.,Healthcare,293563000.0,243478000.0,199519000.0,40481000.0,44618000.0,-12205000.0,1054836000.0,991891000.0,1039676000.0,825857000.0,842018000.0,886241000.0,825857000.0,842018000.0,886241000.0
GRA.TO,NanoXplore Inc.,Basic Materials,122700485.0,92333826.0,66654634.0,2446404.0,-20114581.0,-6134753.0,165245803.0,168091927.0,145301924.0,116276070.0,117531395.0,102986922.0,116276070.0,117531395.0,102986922.0
HAI.TO,Haivision Systems Inc.,Technology,139856595.0,125696985.0,92591393.0,15246699.0,-5079182.0,2215857.0,144091137.0,148596072.0,122479856.0,94153425.0,90250773.0,88921346.0,94153425.0,90250773.0,88921346.0
HMM-A.TO,Hammond Manufacturing Company Limited,Industrials,225922000.0,190128000.0,148223000.0,4824000.0,14262000.0,15689000.0,168005000.0,136976000.0,120255000.0,81545000.0,68692000.0,61542000.0,81545000.0,68692000.0,61542000.0
HPS-A.TO,Hammond Power Solutions Inc.,Industrials,558464000.0,380202000.0,322097000.0,37013000.0,20447000.0,19683000.0,302673000.0,235099000.0,189394000.0,176894000.0,126002000.0,113916000.0,176894000.0,126002000.0,113916000.0
HWX.TO,Headwater Exploration Inc.,Energy,458379000.0,190940000.0,9499000.0,283925000.0,111656000.0,230000.0,734742000.0,488807000.0,300685000.0,543335000.0,397791000.0,269030000.0,543335000.0,397791000.0,269030000.0
HFPC-U.TO,Helios Fairfax Partners Corporation,Financial Services,-29188000.0,-12893000.0,-183072000.0,49832000.0,-85876000.0,26474000.0,652612000.0,704392000.0,610776000.0,544307000.0,591902000.0,599735000.0,544307000.0,591902000.0,599735000.0
HBP.TO,Helix BioPharma Corp.,Healthcare,0.0,0.0,0.0,-5527000.0,-6509000.0,-9304000.0,1029000.0,3731000.0,4065000.0,-844000.0,319000.0,-1393000.0,-844000.0,319000.0,-1393000.0
HRX.TO,H̩roux-Devtek Inc.,Industrials,543622000.0,536087000.0,570685000.0,30060000.0,63166000.0,89188000.0,821337000.0,813358000.0,854831000.0,390919000.0,377282000.0,391732000.0,390919000.0,377282000.0,391732000.0
HWO.TO,High Arctic Energy Services Inc,Energy,80020000.0,76442000.0,90834000.0,7863000.0,-1797000.0,20152000.0,133957000.0,185452000.0,214159000.0,115231000.0,148851000.0,177221000.0,115231000.0,148851000.0,177221000.0
HLF.TO,High Liner Foods Incorporated,Consumer Defensive,1069714000.0,875405000.0,827453000.0,-76158000.0,28685000.0,102997000.0,1003486000.0,826469000.0,776558000.0,373417000.0,332524000.0,291002000.0,373417000.0,332524000.0,291002000.0
HLS.TO,HLS Therapeutics Inc.,Healthcare,61467000.0,60009000.0,56109000.0,16942000.0,16429000.0,9344000.0,241652000.0,275905000.0,303906000.0,125318000.0,160736000.0,169249000.0,125318000.0,160736000.0,169249000.0
HZM.TO,Horizonte Minerals Plc,Basic Materials,0.0,0.0,0.0,-9901763.0,-4563204.0,-4344884.636875,520240938.0,308522965.0,68275422.0,299429703.0,229284647.0,29198457.0,299429703.0,229284647.0,29198457.0
HBM.TO,Hudbay Minerals Inc.,Basic Materials,1461440000.0,1501998000.0,1092418000.0,487803000.0,385071000.0,239480000.0,4325943000.0,4616231000.0,4666645000.0,1571809000.0,1476828000.0,1699806000.0,1571809000.0,1476828000.0,1699806000.0
H.TO,Hydro One Limited,Utilities,7780000000.0,7225000000.0,7290000000.0,2260000000.0,2149000000.0,2030000000.0,31457000000.0,30383000000.0,30294000000.0,11392000000.0,10976000000.0,10628000000.0,11392000000.0,10976000000.0,10628000000.0
ITE.TO,i3 Energy Plc,Energy,241972000.0,98857000.0,13821000.0,101092000.0,24439000.0,-4151000.0,353212000.0,316290000.0,174121000.0,164746000.0,138166000.0,73196000.0,164746000.0,138166000.0,73196000.0
IAG.TO,iA Financial Corporation Inc.,Financial Services,6546000000.0,13398000000.0,17685000000.0,613000000.0,185000000.0,1860000000.0,87425000000.0,94659000000.0,86466000000.0,7140000000.0,7245000000.0,6513000000.0,7140000000.0,7245000000.0,6513000000.0
IMG.TO,IAMGOLD Corporation,Basic Materials,958800000.0,875500000.0,1241700000.0,408700000.0,285000000.0,347600000.0,4425100000.0,3971600000.0,4154300000.0,2206800000.0,2317100000.0,2545500000.0,2206800000.0,2317100000.0,2545500000.0
IFA.TO,iFabric Corp.,Consumer Cyclical,19743008.0,19763672.0,11521676.0,-8211827.0,-2221671.0,-1062202.0,27369496.0,27629865.0,17514091.0,22765965.0,22277207.0,9344871.0,22765965.0,22277207.0,9344871.0
IGM.TO,IGM Financial Inc.,Financial Services,3455358000.0,3587598000.0,3150716000.0,737670000.0,943590000.0,736625000.0,18873176000.0,17660588000.0,16062354000.0,6263090000.0,6501171000.0,5042790000.0,6263090000.0,6501171000.0,5042790000.0
ILLM.TO,illumin Holdings Inc.,Communication Services,121038735.0,122026302.0,104894048.0,1780951.0,19693544.0,19431150.0,141647402.0,149825580.0,72433499.0,103126348.0,113056008.0,32050588.0,103126348.0,113056008.0,32050588.0
III.TO,Imperial Metals Corporation,Basic Materials,172797000.0,133591000.0,148097000.0,-86757000.0,15016000.0,24883000.0,1299702000.0,1186341000.0,1091321000.0,735731000.0,763096000.0,728483000.0,735731000.0,763096000.0,728483000.0
IMO.TO,Imperial Oil Limited,Energy,57234000000.0,35580000000.0,20548000000.0,10482000000.0,5476000000.0,798000000.0,43524000000.0,40782000000.0,38031000000.0,22413000000.0,21735000000.0,21418000000.0,22413000000.0,21735000000.0,21418000000.0
IDG.TO,Indigo Books & Music Inc.,Consumer Cyclical,1057740000.0,1062250000.0,904738000.0,77803000.0,81281000.0,37748000.0,738081000.0,809367000.0,799490000.0,-19977000.0,27820000.0,22580000.0,-19977000.0,27820000.0,22580000.0
